Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2022-01-01,8,Nou Barris,46,el Turó de la Peira,164,8043,62,3,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,164,8043,40,3,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,535,1,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,456,1,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,17,2,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,13,2,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,155,3,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,154,3,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,653,1,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,592,1,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,41,2,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,17,2,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,207,3,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,226,3,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,625,1,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,504,1,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,16,2,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,10,2,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,156,3,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,137,3,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,627,1,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,516,1,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,18,2,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,24,2,2
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,240,3,1
2022-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,205,3,2
2022-01-01,8,Nou Barris,47,Can Peguera,166,8048,458,1,1
2022-01-01,8,Nou Barris,47,Can Peguera,166,8048,417,1,2
2022-01-01,8,Nou Barris,47,Can Peguera,166,8048,7,2,1
2022-01-01,8,Nou Barris,47,Can Peguera,166,8048,..,2,2
2022-01-01,8,Nou Barris,47,Can Peguera,166,8048,45,3,1
2022-01-01,8,Nou Barris,47,Can Peguera,166,8048,42,3,2
2022-01-01,8,Nou Barris,47,Can Peguera,166,8049,578,1,1
2022-01-01,8,Nou Barris,47,Can Peguera,166,8049,510,1,2
2022-01-01,8,Nou Barris,47,Can Peguera,166,8049,14,2,1
2022-01-01,8,Nou Barris,47,Can Peguera,166,8049,6,2,2
2022-01-01,8,Nou Barris,47,Can Peguera,166,8049,56,3,1
2022-01-01,8,Nou Barris,47,Can Peguera,166,8049,52,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8050,671,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8050,603,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8050,15,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8050,17,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8050,46,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8050,28,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8051,643,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8051,598,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8051,5,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8051,7,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8051,48,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8051,38,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8052,426,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8052,363,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8052,11,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8052,5,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8052,54,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8052,28,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8053,565,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8053,465,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8053,8,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8053,13,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8053,33,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8053,34,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,784,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,660,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,18,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,12,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,70,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,47,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8054,..,4,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8055,895,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8055,798,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8055,18,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8055,11,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8055,40,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8055,35,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,699,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,574,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,21,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,19,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,167,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,70,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,..,4,1
2022-01-01,8,Nou Barris,48,la Guineueta,167,8215,..,4,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8056,674,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8056,621,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8056,9,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8056,7,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8056,94,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8056,76,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8057,621,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8057,520,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8057,9,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8057,16,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8057,77,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8057,62,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8058,749,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8058,631,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8058,15,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8058,16,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8058,98,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8058,103,3,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8059,461,1,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8059,424,1,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8059,11,2,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8059,..,2,2
2022-01-01,8,Nou Barris,48,la Guineueta,168,8059,48,3,1
2022-01-01,8,Nou Barris,48,la Guineueta,168,8059,44,3,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8060,584,1,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8060,517,1,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8060,10,2,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8060,..,2,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8060,43,3,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8060,17,3,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8061,783,1,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8061,730,1,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8061,8,2,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8061,9,2,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8061,56,3,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8061,49,3,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8062,573,1,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8062,500,1,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8062,5,2,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8062,5,2,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8062,17,3,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8062,22,3,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8063,522,1,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8063,471,1,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8063,..,2,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8063,5,2,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8063,28,3,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8063,25,3,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8064,860,1,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8064,761,1,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8064,12,2,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8064,11,2,2
2022-01-01,8,Nou Barris,49,Canyelles,169,8064,74,3,1
2022-01-01,8,Nou Barris,49,Canyelles,169,8064,82,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8065,669,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8065,684,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8065,33,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8065,26,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8065,168,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8065,183,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8066,630,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8066,613,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8066,20,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8066,14,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8066,153,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8066,134,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8067,745,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8067,686,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8067,22,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8067,25,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8067,169,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8067,161,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8068,740,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8068,662,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8068,16,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8068,16,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8068,221,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8068,210,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8069,609,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8069,547,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8069,22,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8069,16,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,170,8069,171,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,170,8069,175,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8070,604,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8070,509,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8070,12,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8070,19,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8070,157,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8070,176,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8071,723,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8071,649,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8071,11,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8071,11,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8071,153,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8071,168,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8072,518,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8072,462,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8072,20,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8072,10,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8072,100,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8072,76,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8073,634,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8073,562,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8073,29,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8073,24,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8073,242,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8073,234,3,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8074,561,1,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8074,529,1,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8074,18,2,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8074,23,2,2
2022-01-01,8,Nou Barris,50,les Roquetes,171,8074,200,3,1
2022-01-01,8,Nou Barris,50,les Roquetes,171,8074,182,3,2
2022-01-01,8,Nou Barris,51,Verdun,172,8075,763,1,1
2022-01-01,8,Nou Barris,51,Verdun,172,8075,659,1,2
2022-01-01,8,Nou Barris,51,Verdun,172,8075,31,2,1
2022-01-01,8,Nou Barris,51,Verdun,172,8075,13,2,2
2022-01-01,8,Nou Barris,51,Verdun,172,8075,227,3,1
2022-01-01,8,Nou Barris,51,Verdun,172,8075,183,3,2
2022-01-01,8,Nou Barris,51,Verdun,172,8076,719,1,1
2022-01-01,8,Nou Barris,51,Verdun,172,8076,577,1,2
2022-01-01,8,Nou Barris,51,Verdun,172,8076,17,2,1
2022-01-01,8,Nou Barris,51,Verdun,172,8076,20,2,2
2022-01-01,8,Nou Barris,51,Verdun,172,8076,141,3,1
2022-01-01,8,Nou Barris,51,Verdun,172,8076,111,3,2
2022-01-01,8,Nou Barris,51,Verdun,172,8077,658,1,1
2022-01-01,8,Nou Barris,51,Verdun,172,8077,560,1,2
2022-01-01,8,Nou Barris,51,Verdun,172,8077,11,2,1
2022-01-01,8,Nou Barris,51,Verdun,172,8077,7,2,2
2022-01-01,8,Nou Barris,51,Verdun,172,8077,82,3,1
2022-01-01,8,Nou Barris,51,Verdun,172,8077,89,3,2
2022-01-01,8,Nou Barris,51,Verdun,173,8078,614,1,1
2022-01-01,8,Nou Barris,51,Verdun,173,8078,529,1,2
2022-01-01,8,Nou Barris,51,Verdun,173,8078,21,2,1
2022-01-01,8,Nou Barris,51,Verdun,173,8078,23,2,2
2022-01-01,8,Nou Barris,51,Verdun,173,8078,183,3,1
2022-01-01,8,Nou Barris,51,Verdun,173,8078,166,3,2
2022-01-01,8,Nou Barris,51,Verdun,173,8079,589,1,1
2022-01-01,8,Nou Barris,51,Verdun,173,8079,491,1,2
2022-01-01,8,Nou Barris,51,Verdun,173,8079,20,2,1
2022-01-01,8,Nou Barris,51,Verdun,173,8079,20,2,2
2022-01-01,8,Nou Barris,51,Verdun,173,8079,149,3,1
2022-01-01,8,Nou Barris,51,Verdun,173,8079,151,3,2
2022-01-01,8,Nou Barris,51,Verdun,173,8080,599,1,1
2022-01-01,8,Nou Barris,51,Verdun,173,8080,545,1,2
2022-01-01,8,Nou Barris,51,Verdun,173,8080,25,2,1
2022-01-01,8,Nou Barris,51,Verdun,173,8080,22,2,2
2022-01-01,8,Nou Barris,51,Verdun,173,8080,165,3,1
2022-01-01,8,Nou Barris,51,Verdun,173,8080,162,3,2
2022-01-01,8,Nou Barris,51,Verdun,173,8081,612,1,1
2022-01-01,8,Nou Barris,51,Verdun,173,8081,547,1,2
2022-01-01,8,Nou Barris,51,Verdun,173,8081,19,2,1
2022-01-01,8,Nou Barris,51,Verdun,173,8081,20,2,2
2022-01-01,8,Nou Barris,51,Verdun,173,8081,212,3,1
2022-01-01,8,Nou Barris,51,Verdun,173,8081,216,3,2
2022-01-01,8,Nou Barris,51,Verdun,173,8082,675,1,1
2022-01-01,8,Nou Barris,51,Verdun,173,8082,541,1,2
2022-01-01,8,Nou Barris,51,Verdun,173,8082,15,2,1
2022-01-01,8,Nou Barris,51,Verdun,173,8082,13,2,2
2022-01-01,8,Nou Barris,51,Verdun,173,8082,191,3,1
2022-01-01,8,Nou Barris,51,Verdun,173,8082,155,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8083,515,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8083,435,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8083,19,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8083,24,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8083,145,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8083,144,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8084,526,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8084,418,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8084,7,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8084,6,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8084,69,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8084,61,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8085,600,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8085,572,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8085,16,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8085,13,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8085,160,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8085,143,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8086,719,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8086,613,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8086,23,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8086,13,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8086,148,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,174,8086,126,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8087,546,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8087,453,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8087,..,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8087,10,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8087,98,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8087,95,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,543,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,472,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,15,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,17,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,106,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,95,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8088,..,4,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8089,532,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8089,434,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8089,17,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8089,19,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8089,106,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8089,109,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8090,531,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8090,468,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8090,11,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8090,13,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8090,83,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8090,98,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8091,511,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8091,460,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8091,11,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8091,10,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8091,96,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,175,8091,80,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8092,444,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8092,406,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8092,..,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8092,7,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8092,73,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8092,59,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8093,558,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8093,533,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8093,6,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8093,5,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8093,77,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8093,71,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8094,663,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8094,598,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8094,15,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8094,10,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8094,64,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8094,64,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8095,509,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8095,475,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8095,8,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8095,7,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8095,44,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,176,8095,44,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8096,668,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8096,613,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8096,17,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8096,26,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8096,115,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8096,84,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8097,609,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8097,504,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8097,6,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8097,8,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8097,99,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8097,91,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,540,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,493,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,15,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,10,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,117,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,91,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8098,..,4,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8099,589,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8099,546,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8099,31,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8099,18,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8099,116,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8099,122,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8100,548,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8100,472,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8100,16,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8100,11,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8100,136,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8100,86,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8101,785,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8101,686,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8101,10,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8101,..,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8101,103,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8101,93,3,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8102,677,1,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8102,513,1,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8102,17,2,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8102,12,2,2
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8102,178,3,1
2022-01-01,8,Nou Barris,52,la Prosperitat,177,8102,170,3,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,580,1,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,548,1,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,18,2,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,20,2,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,233,3,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,254,3,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,518,1,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,435,1,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,11,2,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,13,2,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,117,3,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,140,3,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,603,1,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,533,1,2
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,8,2,1
2022-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,16,2,2
