"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2022,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",222
2022,10,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",289
2022,10,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",340
2022,10,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",359
2022,10,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",686
2022,10,4,"Les Corts",19,"les Corts","Fins a 6 mesos",678
2022,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",355
2022,10,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",81
2022,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",38
2022,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",183
2022,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",147
2022,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",245
2022,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",456
2022,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",393
2022,10,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",252
2022,10,6,"Gràcia",29,"el Coll","Fins a 6 mesos",105
2022,10,6,"Gràcia",30,"la Salut","Fins a 6 mesos",215
2022,10,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",845
2022,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",519
2022,10,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",392
2022,10,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",155
2022,10,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",617
2022,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",180
2022,10,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",616
2022,10,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",211
2022,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",132
2022,10,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",96
2022,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",102
2022,10,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",7
2022,10,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",532
2022,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",502
2022,10,8,"Nou Barris",45,"Porta","Fins a 6 mesos",493
2022,10,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",313
2022,10,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",44
2022,10,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",352
2022,10,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",171
2022,10,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",372
2022,10,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",285
2022,10,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",554
2022,10,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",260
2022,10,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",72
2022,10,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",377
2022,10,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",44
2022,10,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",350
2022,10,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",46
2022,10,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",264
2022,10,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1069
2022,10,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",467
2022,10,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",227
2022,10,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",353
2022,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",651
2022,10,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",440
2022,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",216
2022,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",150
2022,10,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",511
2022,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",254
2022,10,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",579
2022,10,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",357
2022,10,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",488
2022,10,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",553
2022,10,99,"No consta",99,"No consta","Fins a 6 mesos",21
2022,10,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",397
2022,10,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",127
2022,10,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",100
2022,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",140
2022,10,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",163
2022,10,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",262
2022,10,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",178
2022,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",188
2022,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",255
2022,10,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",182
2022,10,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",249
2022,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",9
2022,10,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",206
2022,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",63
2022,10,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",93
2022,10,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",109
2022,10,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",125
2022,10,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",227
2022,10,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",226
2022,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",124
2022,10,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",31
2022,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",13
2022,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",67
2022,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",50
2022,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",81
2022,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",152
2022,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",123
2022,10,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",82
2022,10,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",35
2022,10,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",62
2022,10,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",245
2022,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",167
2022,10,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",126
2022,10,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",44
2022,10,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",205
2022,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",56
2022,10,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",191
2022,10,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",63
2022,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",39
2022,10,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",28
2022,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",30
2022,10,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",2
2022,10,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",171
2022,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",161
2022,10,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",151
2022,10,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",103
2022,10,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",14
2022,10,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",108
2022,10,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",53
2022,10,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",115
2022,10,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",88
2022,10,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",169
2022,10,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",74
2022,10,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",20
2022,10,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",106
2022,10,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",12
2022,10,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",98
2022,10,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",15
2022,10,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",85
2022,10,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",344
2022,10,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",150
2022,10,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",73
2022,10,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",114
2022,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",222
2022,10,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",153
2022,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",76
2022,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",50
2022,10,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",172
2022,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",87
2022,10,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",197
2022,10,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",122
2022,10,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",162
2022,10,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",183
2022,10,99,"No consta",99,"No consta","De 6 a 12 mesos",4
2022,10,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",1055
2022,10,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",293
2022,10,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",295
2022,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",409
2022,10,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",354
2022,10,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",610
2022,10,2,"Eixample",7,"la Dreta de l'Eixample","Més de 12 mesos",369
2022,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Més de 12 mesos",385
2022,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Més de 12 mesos",654
2022,10,2,"Eixample",10,"Sant Antoni","Més de 12 mesos",461
2022,10,3,"Sants-Montjuïc",11,"el Poble Sec","Més de 12 mesos",641
2022,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Més de 12 mesos",46
2022,10,3,"Sants-Montjuïc",13,"la Marina de Port","Més de 12 mesos",667
2022,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Més de 12 mesos",166
2022,10,3,"Sants-Montjuïc",15,"Hostafrancs","Més de 12 mesos",237
2022,10,3,"Sants-Montjuïc",16,"la Bordeta","Més de 12 mesos",278
2022,10,3,"Sants-Montjuïc",17,"Sants - Badal","Més de 12 mesos",275
2022,10,3,"Sants-Montjuïc",18,"Sants","Més de 12 mesos",548
2022,10,4,"Les Corts",19,"les Corts","Més de 12 mesos",545
2022,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Més de 12 mesos",272
2022,10,4,"Les Corts",21,"Pedralbes","Més de 12 mesos",61
2022,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Més de 12 mesos",31
2022,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Més de 12 mesos",144
2022,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Més de 12 mesos",121
2022,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Més de 12 mesos",176
2022,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Més de 12 mesos",310
2022,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Més de 12 mesos",284
2022,10,6,"Gràcia",28,"Vallcarca i els Penitents","Més de 12 mesos",198
2022,10,6,"Gràcia",29,"el Coll","Més de 12 mesos",81
2022,10,6,"Gràcia",30,"la Salut","Més de 12 mesos",164
2022,10,6,"Gràcia",31,"la Vila de Gràcia","Més de 12 mesos",551
2022,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Més de 12 mesos",408
2022,10,7,"Horta-Guinardó",33,"el Baix Guinardó","Més de 12 mesos",317
2022,10,7,"Horta-Guinardó",34,"Can Baró","Més de 12 mesos",117
2022,10,7,"Horta-Guinardó",35,"el Guinardó","Més de 12 mesos",532
2022,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","Més de 12 mesos",164
2022,10,7,"Horta-Guinardó",37,"el Carmel","Més de 12 mesos",558
2022,10,7,"Horta-Guinardó",38,"la Teixonera","Més de 12 mesos",186
2022,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Més de 12 mesos",116
2022,10,7,"Horta-Guinardó",40,"Montbau","Més de 12 mesos",84
2022,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","Més de 12 mesos",89
2022,10,7,"Horta-Guinardó",42,"la Clota","Més de 12 mesos",6
2022,10,7,"Horta-Guinardó",43,"Horta","Més de 12 mesos",483
2022,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Més de 12 mesos",455
2022,10,8,"Nou Barris",45,"Porta","Més de 12 mesos",445
2022,10,8,"Nou Barris",46,"el Turó de la Peira","Més de 12 mesos",283
2022,10,8,"Nou Barris",47,"Can Peguera","Més de 12 mesos",40
2022,10,8,"Nou Barris",48,"la Guineueta","Més de 12 mesos",336
2022,10,8,"Nou Barris",49,"Canyelles","Més de 12 mesos",164
2022,10,8,"Nou Barris",50,"les Roquetes","Més de 12 mesos",355
2022,10,8,"Nou Barris",51,"Verdun","Més de 12 mesos",272
2022,10,8,"Nou Barris",52,"la Prosperitat","Més de 12 mesos",500
2022,10,8,"Nou Barris",53,"la Trinitat Nova","Més de 12 mesos",225
2022,10,8,"Nou Barris",54,"Torre Baró","Més de 12 mesos",62
2022,10,8,"Nou Barris",55,"Ciutat Meridiana","Més de 12 mesos",323
2022,10,8,"Nou Barris",56,"Vallbona","Més de 12 mesos",37
2022,10,9,"Sant Andreu",57,"la Trinitat Vella","Més de 12 mesos",299
2022,10,9,"Sant Andreu",58,"Baró de Viver","Més de 12 mesos",44
2022,10,9,"Sant Andreu",59,"el Bon Pastor","Més de 12 mesos",252
2022,10,9,"Sant Andreu",60,"Sant Andreu","Més de 12 mesos",1019
2022,10,9,"Sant Andreu",61,"la Sagrera","Més de 12 mesos",432
2022,10,9,"Sant Andreu",62,"el Congrés i els Indians","Més de 12 mesos",211
2022,10,9,"Sant Andreu",63,"Navas","Més de 12 mesos",323
2022,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Més de 12 mesos",587
2022,10,10,"Sant Martí",65,"el Clot","Més de 12 mesos",446
2022,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Més de 12 mesos",229
2022,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Més de 12 mesos",142
2022,10,10,"Sant Martí",68,"el Poblenou","Més de 12 mesos",492
2022,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Més de 12 mesos",250
2022,10,10,"Sant Martí",70,"el Besòs i el Maresme","Més de 12 mesos",574
2022,10,10,"Sant Martí",71,"Provençals del Poblenou","Més de 12 mesos",375
2022,10,10,"Sant Martí",72,"Sant Martí de Provençals","Més de 12 mesos",513
2022,10,10,"Sant Martí",73,"la Verneda i la Pau","Més de 12 mesos",580
2022,10,99,"No consta",99,"No consta","Més de 12 mesos",18
2022,11,1,"Ciutat Vella",1,"el Raval","Fins a 6 mesos",1414
2022,11,1,"Ciutat Vella",2,"el Barri Gòtic","Fins a 6 mesos",399
2022,11,1,"Ciutat Vella",3,"la Barceloneta","Fins a 6 mesos",398
2022,11,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Fins a 6 mesos",552
2022,11,2,"Eixample",5,"el Fort Pienc","Fins a 6 mesos",507
2022,11,2,"Eixample",6,"la Sagrada Família","Fins a 6 mesos",793
2022,11,2,"Eixample",7,"la Dreta de l'Eixample","Fins a 6 mesos",591
2022,11,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Fins a 6 mesos",610
2022,11,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Fins a 6 mesos",860
2022,11,2,"Eixample",10,"Sant Antoni","Fins a 6 mesos",642
2022,11,3,"Sants-Montjuïc",11,"el Poble Sec","Fins a 6 mesos",897
2022,11,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Fins a 6 mesos",36
2022,11,3,"Sants-Montjuïc",13,"la Marina de Port","Fins a 6 mesos",670
2022,11,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Fins a 6 mesos",226
2022,11,3,"Sants-Montjuïc",15,"Hostafrancs","Fins a 6 mesos",301
2022,11,3,"Sants-Montjuïc",16,"la Bordeta","Fins a 6 mesos",353
2022,11,3,"Sants-Montjuïc",17,"Sants - Badal","Fins a 6 mesos",357
2022,11,3,"Sants-Montjuïc",18,"Sants","Fins a 6 mesos",701
2022,11,4,"Les Corts",19,"les Corts","Fins a 6 mesos",694
2022,11,4,"Les Corts",20,"la Maternitat i Sant Ramon","Fins a 6 mesos",353
2022,11,4,"Les Corts",21,"Pedralbes","Fins a 6 mesos",99
2022,11,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Fins a 6 mesos",38
2022,11,5,"Sarrià-Sant Gervasi",23,"Sarrià","Fins a 6 mesos",209
2022,11,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Fins a 6 mesos",147
2022,11,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Fins a 6 mesos",264
2022,11,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Fins a 6 mesos",476
2022,11,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Fins a 6 mesos",401
2022,11,6,"Gràcia",28,"Vallcarca i els Penitents","Fins a 6 mesos",258
2022,11,6,"Gràcia",29,"el Coll","Fins a 6 mesos",107
2022,11,6,"Gràcia",30,"la Salut","Fins a 6 mesos",216
2022,11,6,"Gràcia",31,"la Vila de Gràcia","Fins a 6 mesos",847
2022,11,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Fins a 6 mesos",531
2022,11,7,"Horta-Guinardó",33,"el Baix Guinardó","Fins a 6 mesos",398
2022,11,7,"Horta-Guinardó",34,"Can Baró","Fins a 6 mesos",155
2022,11,7,"Horta-Guinardó",35,"el Guinardó","Fins a 6 mesos",612
2022,11,7,"Horta-Guinardó",36,"la Font d'en Fargues","Fins a 6 mesos",184
2022,11,7,"Horta-Guinardó",37,"el Carmel","Fins a 6 mesos",628
2022,11,7,"Horta-Guinardó",38,"la Teixonera","Fins a 6 mesos",217
2022,11,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Fins a 6 mesos",136
2022,11,7,"Horta-Guinardó",40,"Montbau","Fins a 6 mesos",99
2022,11,7,"Horta-Guinardó",41,"la Vall d'Hebron","Fins a 6 mesos",105
2022,11,7,"Horta-Guinardó",42,"la Clota","Fins a 6 mesos",7
2022,11,7,"Horta-Guinardó",43,"Horta","Fins a 6 mesos",548
2022,11,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Fins a 6 mesos",512
2022,11,8,"Nou Barris",45,"Porta","Fins a 6 mesos",486
2022,11,8,"Nou Barris",46,"el Turó de la Peira","Fins a 6 mesos",325
2022,11,8,"Nou Barris",47,"Can Peguera","Fins a 6 mesos",45
2022,11,8,"Nou Barris",48,"la Guineueta","Fins a 6 mesos",349
2022,11,8,"Nou Barris",49,"Canyelles","Fins a 6 mesos",170
2022,11,8,"Nou Barris",50,"les Roquetes","Fins a 6 mesos",369
2022,11,8,"Nou Barris",51,"Verdun","Fins a 6 mesos",283
2022,11,8,"Nou Barris",52,"la Prosperitat","Fins a 6 mesos",546
2022,11,8,"Nou Barris",53,"la Trinitat Nova","Fins a 6 mesos",259
2022,11,8,"Nou Barris",54,"Torre Baró","Fins a 6 mesos",72
2022,11,8,"Nou Barris",55,"Ciutat Meridiana","Fins a 6 mesos",375
2022,11,8,"Nou Barris",56,"Vallbona","Fins a 6 mesos",44
2022,11,9,"Sant Andreu",57,"la Trinitat Vella","Fins a 6 mesos",347
2022,11,9,"Sant Andreu",58,"Baró de Viver","Fins a 6 mesos",46
2022,11,9,"Sant Andreu",59,"el Bon Pastor","Fins a 6 mesos",261
2022,11,9,"Sant Andreu",60,"Sant Andreu","Fins a 6 mesos",1055
2022,11,9,"Sant Andreu",61,"la Sagrera","Fins a 6 mesos",471
2022,11,9,"Sant Andreu",62,"el Congrés i els Indians","Fins a 6 mesos",229
2022,11,9,"Sant Andreu",63,"Navas","Fins a 6 mesos",355
2022,11,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Fins a 6 mesos",685
2022,11,10,"Sant Martí",65,"el Clot","Fins a 6 mesos",464
2022,11,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Fins a 6 mesos",224
2022,11,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Fins a 6 mesos",147
2022,11,10,"Sant Martí",68,"el Poblenou","Fins a 6 mesos",505
2022,11,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Fins a 6 mesos",254
2022,11,10,"Sant Martí",70,"el Besòs i el Maresme","Fins a 6 mesos",582
2022,11,10,"Sant Martí",71,"Provençals del Poblenou","Fins a 6 mesos",367
2022,11,10,"Sant Martí",72,"Sant Martí de Provençals","Fins a 6 mesos",498
2022,11,10,"Sant Martí",73,"la Verneda i la Pau","Fins a 6 mesos",564
2022,11,99,"No consta",99,"No consta","Fins a 6 mesos",23
2022,11,1,"Ciutat Vella",1,"el Raval","De 6 a 12 mesos",413
2022,11,1,"Ciutat Vella",2,"el Barri Gòtic","De 6 a 12 mesos",126
2022,11,1,"Ciutat Vella",3,"la Barceloneta","De 6 a 12 mesos",108
2022,11,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","De 6 a 12 mesos",150
2022,11,2,"Eixample",5,"el Fort Pienc","De 6 a 12 mesos",164
2022,11,2,"Eixample",6,"la Sagrada Família","De 6 a 12 mesos",260
2022,11,2,"Eixample",7,"la Dreta de l'Eixample","De 6 a 12 mesos",173
2022,11,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","De 6 a 12 mesos",181
2022,11,2,"Eixample",9,"la Nova Esquerra de l'Eixample","De 6 a 12 mesos",264
2022,11,2,"Eixample",10,"Sant Antoni","De 6 a 12 mesos",189
2022,11,3,"Sants-Montjuïc",11,"el Poble Sec","De 6 a 12 mesos",255
2022,11,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","De 6 a 12 mesos",10
2022,11,3,"Sants-Montjuïc",13,"la Marina de Port","De 6 a 12 mesos",208
2022,11,3,"Sants-Montjuïc",14,"la Font de la Guatlla","De 6 a 12 mesos",65
2022,11,3,"Sants-Montjuïc",15,"Hostafrancs","De 6 a 12 mesos",92
2022,11,3,"Sants-Montjuïc",16,"la Bordeta","De 6 a 12 mesos",108
2022,11,3,"Sants-Montjuïc",17,"Sants - Badal","De 6 a 12 mesos",125
2022,11,3,"Sants-Montjuïc",18,"Sants","De 6 a 12 mesos",227
2022,11,4,"Les Corts",19,"les Corts","De 6 a 12 mesos",227
2022,11,4,"Les Corts",20,"la Maternitat i Sant Ramon","De 6 a 12 mesos",124
2022,11,4,"Les Corts",21,"Pedralbes","De 6 a 12 mesos",30
2022,11,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","De 6 a 12 mesos",13
2022,11,5,"Sarrià-Sant Gervasi",23,"Sarrià","De 6 a 12 mesos",66
2022,11,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","De 6 a 12 mesos",51
2022,11,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","De 6 a 12 mesos",80
2022,11,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","De 6 a 12 mesos",155
2022,11,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","De 6 a 12 mesos",128
2022,11,6,"Gràcia",28,"Vallcarca i els Penitents","De 6 a 12 mesos",83
2022,11,6,"Gràcia",29,"el Coll","De 6 a 12 mesos",35
2022,11,6,"Gràcia",30,"la Salut","De 6 a 12 mesos",65
2022,11,6,"Gràcia",31,"la Vila de Gràcia","De 6 a 12 mesos",245
2022,11,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","De 6 a 12 mesos",166
2022,11,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",126
2022,11,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",46
2022,11,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",215
2022,11,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",59
2022,11,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",200
2022,11,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",64
2022,11,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",39
2022,11,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",29
2022,11,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",30
2022,11,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",2
2022,11,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",171
2022,11,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",161
2022,11,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",161
