﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Sigles Candidatura;Nom Candidatura;Vots
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1637
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;808
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;ECP-PEC;En Comú Podem-Podem en Comú;673
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;VOX;Vox;496
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;Cs;Ciutadans-Partido de la Ciudadanía;429
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;PDeCAT;Partit Demòcrata Europeu Català;381
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;PP;Partit Popular;290
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;45
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;MPIC;Moviment Primàries per la Independència de Catalunya;32
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;PNC;Partit Nacionalista de Catalunya;27
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;FNC;Front Nacional de Catalunya;11
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;IZQP;Izquierda en Positivo;7
8;Barcelona;1;Barcelona;21;Maresme;08219;Vilassar de Mar;PCTC;Partit Comunista dels Treballadors de Catalunya;7
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;JxCat;Junts per Catalunya;47
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;ERC;Esquerra Republicana de Catalunya;21
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;15
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;ECP-PEC;En Comú Podem-Podem en Comú;1
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;VOX;Vox;1
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;PP;Partit Popular;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;UEP;Unión Europea de Pensionistas;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;Cs;Ciutadans-Partido de la Ciudadanía;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;PDeCAT;Partit Demòcrata Europeu Català;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17222;Vilaür;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;ERC;Esquerra Republicana de Catalunya;66
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;JxCat;Junts per Catalunya;42
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);20
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;13
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;PDeCAT;Partit Demòcrata Europeu Català;7
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;VOX;Vox;5
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;ECP-PEC;En Comú Podem-Podem en Comú;5
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;Cs;Ciutadans-Partido de la Ciudadanía;2
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;PP;Partit Popular;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;PCTC;Partit Comunista dels Treballadors de Catalunya;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;FNC;Front Nacional de Catalunya;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;PUM+J;Per Un Món Més Just;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43172;Vilaverd;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;22
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;ERC;Esquerra Republicana de Catalunya;21
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;JxCat;Junts per Catalunya;19
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;PDeCAT;Partit Demòcrata Europeu Català;2
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;PP;Partit Popular;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;FNC;Front Nacional de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;ECP-PEC;En Comú Podem-Podem en Comú;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;VOX;Vox;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;PUM+J;Per Un Món Més Just;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;Cs;Ciutadans-Partido de la Ciudadanía;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43173;Vilella Alta, la;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;ERC;Esquerra Republicana de Catalunya;36
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;JxCat;Junts per Catalunya;29
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;29
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);7
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;ECP-PEC;En Comú Podem-Podem en Comú;6
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;Cs;Ciutadans-Partido de la Ciudadanía;3
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;PDeCAT;Partit Demòcrata Europeu Català;2
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;VOX;Vox;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;PP;Partit Popular;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;PCTC;Partit Comunista dels Treballadors de Catalunya;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;PUM+J;Per Un Món Més Just;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;FNC;Front Nacional de Catalunya;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43174;Vilella Baixa, la;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;JxCat;Junts per Catalunya;649
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;ERC;Esquerra Republicana de Catalunya;315
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;145
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);103
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;PDeCAT;Partit Demòcrata Europeu Català;82
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;VOX;Vox;55
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;ECP-PEC;En Comú Podem-Podem en Comú;33
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;Cs;Ciutadans-Partido de la Ciudadanía;24
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;PP;Partit Popular;12
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;FNC;Front Nacional de Catalunya;11
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;MPIC;Moviment Primàries per la Independència de Catalunya;5
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;UEP;Unión Europea de Pensionistas;3
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;PNC;Partit Nacionalista de Catalunya;3
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;PUM+J;Per Un Món Més Just;2
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;PCTC;Partit Comunista dels Treballadors de Catalunya;1
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
17;Girona;3;Girona;34;Selva;17233;Vilobí d'Onyar;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;JxCat;Junts per Catalunya;214
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;ERC;Esquerra Republicana de Catalunya;150
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;51
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);51
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;PDeCAT;Partit Demòcrata Europeu Català;18
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;VOX;Vox;17
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;ECP-PEC;En Comú Podem-Podem en Comú;14
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;Cs;Ciutadans-Partido de la Ciudadanía;13
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;PP;Partit Popular;4
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;FNC;Front Nacional de Catalunya;1
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;MPIC;Moviment Primàries per la Independència de Catalunya;0
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;IZQP;Izquierda en Positivo;0
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;PCTC;Partit Comunista dels Treballadors de Catalunya;0
8;Barcelona;8;Penedès;3;Alt Penedès;08304;Vilobí del Penedès;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;JxCat;Junts per Catalunya;37
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;ERC;Esquerra Republicana de Catalunya;25
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;16
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);16
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;VOX;Vox;9
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;ECP-PEC;En Comú Podem-Podem en Comú;6
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;Cs;Ciutadans-Partido de la Ciudadanía;4
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;PDeCAT;Partit Demòcrata Europeu Català;2
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;PP;Partit Popular;1
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;PNC;Partit Nacionalista de Catalunya;1
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
17;Girona;3;Girona;10;Baix Empordà;17232;Vilopriu;UEP;Unión Europea de Pensionistas;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;ERC;Esquerra Republicana de Catalunya;40
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;JxCat;Junts per Catalunya;27
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;16
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;ECP-PEC;En Comú Podem-Podem en Comú;9
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);9
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;VOX;Vox;4
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;PDeCAT;Partit Demòcrata Europeu Català;4
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;PP;Partit Popular;2
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;SCAT;Suport Civil Català;1
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;EB;Escons en Blanc;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25253;Vilosell, el;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;ERC;Esquerra Republicana de Catalunya;164
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;JxCat;Junts per Catalunya;141
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);44
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;36
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;ECP-PEC;En Comú Podem-Podem en Comú;18
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;PDeCAT;Partit Demòcrata Europeu Català;16
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;VOX;Vox;14
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;Cs;Ciutadans-Partido de la Ciudadanía;11
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;PP;Partit Popular;10
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;PNC;Partit Nacionalista de Catalunya;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;M.C.R.;Moviment Corrent Roig;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;PUM+J;Per Un Món Més Just;1
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;FNC;Front Nacional de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;16;Conca de Barberà;43176;Vimbodí i Poblet;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;ERC;Esquerra Republicana de Catalunya;92
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;JxCat;Junts per Catalunya;65
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);29
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;23
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;VOX;Vox;13
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;PDeCAT;Partit Demòcrata Europeu Català;11
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;Cs;Ciutadans-Partido de la Ciudadanía;9
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;PP;Partit Popular;7
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;ECP-PEC;En Comú Podem-Podem en Comú;4
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;PUM+J;Per Un Món Més Just;2
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;MPIC;Moviment Primàries per la Independència de Catalunya;1
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25255;Vinaixa;EB;Escons en Blanc;0
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;ERC;Esquerra Republicana de Catalunya;70
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;JxCat;Junts per Catalunya;53
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;27
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);23
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;VOX;Vox;17
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;PDeCAT;Partit Demòcrata Europeu Català;8
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;Cs;Ciutadans-Partido de la Ciudadanía;5
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;PP;Partit Popular;4
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;ECP-PEC;En Comú Podem-Podem en Comú;3
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;MPIC;Moviment Primàries per la Independència de Catalunya;2
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;PUM+J;Per Un Món Més Just;1
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;1
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;FNC;Front Nacional de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;7;Terres de l'Ebre;30;Ribera d'Ebre;43177;Vinebre;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;ERC;Esquerra Republicana de Catalunya;260
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;JxCat;Junts per Catalunya;205
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);150
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;VOX;Vox;55
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;52
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;Cs;Ciutadans-Partido de la Ciudadanía;37
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;PP;Partit Popular;36
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;PDeCAT;Partit Demòcrata Europeu Català;31
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;ECP-PEC;En Comú Podem-Podem en Comú;30
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43178;Vinyols i els Arcs;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;3
